Date;Open;High;Low;Close;Volume
30/12/2013 16:00:00;1,648;1,6525;1,6452;1,6493;43163
02/01/2014 16:00:00;1,655;1,6551;1,6402;1,6442;75166
03/01/2014 16:00:00;1,6439;1,6466;1,6387;1,641;79251
06/01/2014 16:00:00;1,6404;1,6426;1,6329;1,6397;82261
07/01/2014 16:00:00;1,6406;1,6431;1,6365;1,6395;63649
08/01/2014 16:00:00;1,6393;1,6464;1,6369;1,6437;86813
09/01/2014 16:00:00;1,6434;1,649;1,6432;1,6473;81687
10/01/2014 16:00:00;1,6467;1,6509;1,637;1,6477;108734
13/01/2014 16:00:00;1,6478;1,65;1,6338;1,6378;94430
14/01/2014 16:00:00;1,6378;1,6458;1,6359;1,6431;90936
15/01/2014 16:00:00;1,6431;1,6432;1,6313;1,6361;115462
16/01/2014 16:00:00;1,6362;1,6376;1,6308;1,6346;86515
17/01/2014 16:00:00;1,6345;1,6452;1,6301;1,6406;109011
20/01/2014 16:00:00;1,6405;1,6445;1,6389;1,6414;31268
21/01/2014 16:00:00;1,6419;1,648;1,6392;1,6471;97881
22/01/2014 16:00:00;1,6469;1,6581;1,6443;1,657;122869
23/01/2014 16:00:00;1,6566;1,6638;1,655;1,663;132214
24/01/2014 16:00:00;1,6632;1,6662;1,6472;1,6474;149591
27/01/2014 16:00:00;1,6476;1,6582;1,6465;1,6581;82741
28/01/2014 16:00:00;1,6574;1,6619;1,6531;1,6574;87386
29/01/2014 16:00:00;1,6554;1,6601;1,6519;1,6558;90852
30/01/2014 16:00:00;1,6551;1,656;1,6439;1,6478;98093
31/01/2014 16:00:00;1,6488;1,6493;1,6422;1,6436;98781
03/02/2014 16:00:00;1,6426;1,6435;1,6284;1,6301;142254
04/02/2014 16:00:00;1,6307;1,6339;1,6252;1,6319;102660
05/02/2014 16:00:00;1,6321;1,6337;1,6247;1,6303;106883
06/02/2014 16:00:00;1,6308;1,6343;1,6267;1,6317;80006
07/02/2014 16:00:00;1,6316;1,6414;1,6295;1,6403;110641
10/02/2014 16:00:00;1,6408;1,6423;1,6377;1,64;56943
11/02/2014 16:00:00;1,6401;1,6484;1,6387;1,6443;85675
12/02/2014 16:00:00;1,6448;1,6596;1,6422;1,6593;151800
13/02/2014 16:00:00;1,6606;1,6672;1,6597;1,6654;108827
14/02/2014 16:00:00;1,6653;1,6747;1,6641;1,6745;95077
17/02/2014 16:00:00;1,6752;1,6821;1,6692;1,6695;65376
18/02/2014 16:00:00;1,6709;1,6739;1,6652;1,6682;124233
19/02/2014 16:00:00;1,6679;1,6731;1,6634;1,6676;107459
20/02/2014 16:00:00;1,6678;1,6699;1,6622;1,6647;97196
21/02/2014 16:00:00;1,6649;1,6723;1,6608;1,6617;120919
24/02/2014 16:00:00;1,663;1,6676;1,6581;1,6647;85566
25/02/2014 16:00:00;1,6652;1,6725;1,6639;1,6679;125376
26/02/2014 16:00:00;1,6676;1,67;1,6619;1,6671;79046
27/02/2014 16:00:00;1,6663;1,6697;1,6615;1,6689;84835
28/02/2014 16:00:00;1,6688;1,6767;1,6675;1,6737;122797
03/03/2014 16:00:00;1,6736;1,675;1,6651;1,6665;93618
04/03/2014 16:00:00;1,6664;1,6715;1,6638;1,6662;77445
05/03/2014 16:00:00;1,6659;1,674;1,6655;1,6723;86104
06/03/2014 16:00:00;1,6719;1,6777;1,6684;1,6741;91106
07/03/2014 16:00:00;1,6737;1,6784;1,6706;1,6721;77019
10/03/2014 17:00:00;1,6725;1,6741;1,662;1,6644;85406
11/03/2014 17:00:00;1,6645;1,6652;1,6596;1,6617;59703
12/03/2014 17:00:00;1,6617;1,6635;1,6568;1,6619;74554
13/03/2014 17:00:00;1,661;1,671;1,6595;1,6613;32972
14/03/2014 17:00:00;1,6612;1,6645;1,6576;1,6623;77527
17/03/2014 17:00:00;1,6633;1,6655;1,6593;1,6626;50702
18/03/2014 17:00:00;1,6625;1,6637;1,6534;1,6576;93564
19/03/2014 17:00:00;1,6583;1,6644;1,6496;1,653;115530
20/03/2014 17:00:00;1,6523;1,6557;1,6469;1,6495;75899
21/03/2014 17:00:00;1,6495;1,651;1,646;1,6475;67306
24/03/2014 17:00:00;1,6466;1,6527;1,6455;1,6488;67899
25/03/2014 17:00:00;1,6486;1,654;1,6471;1,6522;82109
26/03/2014 17:00:00;1,6522;1,6587;1,6499;1,6568;73629
27/03/2014 17:00:00;1,6567;1,6638;1,6546;1,66;89826
28/03/2014 17:00:00;1,6598;1,6643;1,659;1,6629;65308
31/03/2014 16:00:00;1,6637;1,6675;1,6603;1,6655;85970
01/04/2014 16:00:00;1,6653;1,6666;1,661;1,6619;60650
02/04/2014 16:00:00;1,6622;1,6656;1,6612;1,6613;52860
03/04/2014 16:00:00;1,6615;1,6653;1,656;1,659;93592
04/04/2014 16:00:00;1,6584;1,6596;1,6545;1,6576;78060
07/04/2014 16:00:00;1,6563;1,6615;1,6556;1,6599;48120
08/04/2014 16:00:00;1,6599;1,6747;1,6598;1,6744;103287
09/04/2014 16:00:00;1,6738;1,6793;1,6716;1,6781;75636
10/04/2014 16:00:00;1,6782;1,6812;1,6746;1,6776;67516
11/04/2014 16:00:00;1,6775;1,6779;1,671;1,6719;62971
14/04/2014 16:00:00;1,6729;1,6736;1,6689;1,6718;58195
15/04/2014 16:00:00;1,6717;1,6745;1,664;1,6723;71810
16/04/2014 16:00:00;1,672;1,6816;1,6712;1,6786;81683
17/04/2014 16:00:00;1,679;1,6834;1,6779;1,6793;52591
21/04/2014 16:00:00;1,6797;1,6812;1,6776;1,6784;19199
22/04/2014 16:00:00;1,6787;1,6833;1,6779;1,6819;53803
23/04/2014 16:00:00;1,6819;1,6829;1,6755;1,6777;74424
24/04/2014 16:00:00;1,6773;1,6801;1,6759;1,6795;52556
25/04/2014 16:00:00;1,6795;1,6828;1,6783;1,6794;52722
28/04/2014 16:00:00;1,68;1,6853;1,677;1,6801;73750
29/04/2014 16:00:00;1,6802;1,6841;1,6787;1,6822;76323
30/04/2014 16:00:00;1,682;1,6895;1,6797;1,6869;83162
01/05/2014 16:00:00;1,6869;1,6916;1,6866;1,6887;46487
02/05/2014 16:00:00;1,6881;1,689;1,6804;1,687;92482
05/05/2014 16:00:00;1,687;1,6877;1,6848;1,6862;29681
06/05/2014 16:00:00;1,6861;1,6992;1,6861;1,697;96709
07/05/2014 16:00:00;1,6967;1,6982;1,6946;1,6948;57923
08/05/2014 16:00:00;1,6948;1,6969;1,692;1,6929;100571
09/05/2014 16:00:00;1,6928;1,6934;1,6827;1,6847;88536
12/05/2014 16:00:00;1,6848;1,6899;1,6844;1,6862;50998
13/05/2014 16:00:00;1,6863;1,6879;1,6815;1,6823;61792
14/05/2014 16:00:00;1,6822;1,6871;1,6748;1,676;114146
15/05/2014 16:00:00;1,6762;1,6802;1,6727;1,6786;79892
16/05/2014 16:00:00;1,6786;1,684;1,678;1,6811;61306
19/05/2014 16:00:00;1,6819;1,6842;1,6802;1,6811;52413
20/05/2014 16:00:00;1,681;1,6864;1,6799;1,6837;57621
21/05/2014 16:00:00;1,6836;1,6919;1,6829;1,6898;99529
22/05/2014 16:00:00;1,6895;1,6915;1,6849;1,6867;64055
23/05/2014 16:00:00;1,6866;1,6873;1,6809;1,682;54506
26/05/2014 16:00:00;1,683;1,6851;1,6824;1,6835;9891
27/05/2014 16:00:00;1,6838;1,688;1,678;1,6805;70499
28/05/2014 16:00:00;1,6807;1,6813;1,6694;1,6708;95331
29/05/2014 16:00:00;1,6709;1,6739;1,6691;1,6718;75426
30/05/2014 16:00:00;1,6716;1,6776;1,6715;1,6755;79141
02/06/2014 16:00:00;1,6759;1,6764;1,6724;1,6742;69670
03/06/2014 16:00:00;1,6745;1,6782;1,6729;1,6747;62793
04/06/2014 16:00:00;1,6749;1,6768;1,6697;1,6737;73475
05/06/2014 16:00:00;1,6735;1,6825;1,6721;1,682;128011
06/06/2014 16:00:00;1,6814;1,6847;1,678;1,6798;73670
09/06/2014 16:00:00;1,6808;1,6832;1,6784;1,6802;46103
10/06/2014 16:00:00;1,6802;1,6817;1,6742;1,6758;76867
11/06/2014 16:00:00;1,6754;1,6811;1,6737;1,6786;71988
12/06/2014 16:00:00;1,678;1,692;1,6775;1,6918;42959
13/06/2014 16:00:00;1,6913;1,6979;1,6911;1,6953;113437
16/06/2014 16:00:00;1,6964;1,6997;1,6946;1,6971;68109
17/06/2014 16:00:00;1,6968;1,6977;1,6925;1,6952;78697
18/06/2014 16:00:00;1,6948;1,6992;1,6897;1,6982;111944
19/06/2014 16:00:00;1,6981;1,7051;1,6974;1,7028;101460
20/06/2014 16:00:00;1,7027;1,7049;1,6991;1,7004;94019
23/06/2014 16:00:00;1,7009;1,7041;1,699;1,7015;60257
24/06/2014 16:00:00;1,7015;1,7022;1,6955;1,6974;101509
25/06/2014 16:00:00;1,6972;1,6995;1,6941;1,6976;78569
26/06/2014 16:00:00;1,6972;1,703;1,696;1,7017;102821
27/06/2014 16:00:00;1,7015;1,7042;1,6997;1,7027;60067
30/06/2014 16:00:00;1,7025;1,7105;1,6998;1,7096;94901
01/07/2014 16:00:00;1,7099;1,7156;1,7086;1,714;80236
02/07/2014 16:00:00;1,7141;1,7169;1,713;1,7155;70697
03/07/2014 16:00:00;1,7154;1,7156;1,7076;1,7147;81642
04/07/2014 16:00:00;1,7142;1,717;1,7122;1,7153;23512
07/07/2014 16:00:00;1,7152;1,7153;1,7099;1,7118;52976
08/07/2014 16:00:00;1,7121;1,7139;1,7076;1,7123;67473
09/07/2014 16:00:00;1,712;1,7152;1,7085;1,7148;71126
10/07/2014 16:00:00;1,7147;1,716;1,7096;1,7123;64136
11/07/2014 16:00:00;1,7126;1,7142;1,708;1,709;55727
14/07/2014 16:00:00;1,711;1,7136;1,7061;1,7074;75636
15/07/2014 16:00:00;1,7077;1,7184;1,705;1,7136;124200
16/07/2014 16:00:00;1,7134;1,7143;1,7104;1,7129;77723
17/07/2014 16:00:00;1,7129;1,7135;1,7077;1,7092;60738
18/07/2014 16:00:00;1,7093;1,711;1,7028;1,7076;93996
21/07/2014 16:00:00;1,7077;1,7092;1,7048;1,7068;47009
22/07/2014 16:00:00;1,7066;1,7076;1,7033;1,7058;70268
23/07/2014 16:00:00;1,7056;1,7088;1,7016;1,7034;95224
24/07/2014 16:00:00;1,7032;1,7047;1,6959;1,6981;101507
25/07/2014 16:00:00;1,6981;1,6991;1,6954;1,697;72450
28/07/2014 16:00:00;1,6969;1,6995;1,6966;1,6977;46466
29/07/2014 16:00:00;1,6975;1,6989;1,6926;1,6938;75168
30/07/2014 16:00:00;1,6936;1,6948;1,6883;1,6907;90926
31/07/2014 16:00:00;1,6906;1,692;1,6849;1,6879;100663
01/08/2014 16:00:00;1,688;1,6886;1,6805;1,6818;129256
04/08/2014 16:00:00;1,6821;1,6859;1,6808;1,6856;62801
05/08/2014 16:00:00;1,6852;1,6883;1,684;1,6878;81990
06/08/2014 16:00:00;1,6879;1,6879;1,6816;1,685;90603
07/08/2014 16:00:00;1,6845;1,6859;1,6818;1,6828;71559
08/08/2014 16:00:00;1,6826;1,6829;1,6761;1,6771;100860
11/08/2014 16:00:00;1,6767;1,6791;1,6766;1,6782;55766
12/08/2014 16:00:00;1,6781;1,6811;1,6752;1,6807;63793
13/08/2014 16:00:00;1,6804;1,6842;1,6681;1,6684;160295
14/08/2014 16:00:00;1,6683;1,6693;1,6653;1,6681;79645
15/08/2014 16:00:00;1,6679;1,6698;1,6673;1,669;74814
18/08/2014 16:00:00;1,6712;1,6734;1,6709;1,6723;55412
19/08/2014 16:00:00;1,6721;1,6725;1,6607;1,6609;94841
20/08/2014 16:00:00;1,661;1,6678;1,6587;1,6593;124495
21/08/2014 16:00:00;1,6593;1,6598;1,6562;1,6578;62804
22/08/2014 16:00:00;1,6575;1,6595;1,6559;1,6573;79582
25/08/2014 16:00:00;1,6549;1,6595;1,6549;1,6577;42216
26/08/2014 16:00:00;1,6568;1,6593;1,6536;1,6536;71844
27/08/2014 16:00:00;1,6539;1,6604;1,6534;1,6574;82838
28/08/2014 16:00:00;1,6573;1,6612;1,6565;1,6583;76599
29/08/2014 16:00:00;1,6587;1,6612;1,656;1,6596;86269
01/09/2014 16:00:00;1,6586;1,6643;1,6584;1,6604;38066
02/09/2014 16:00:00;1,6607;1,6614;1,6466;1,6466;111255
03/09/2014 16:00:00;1,6466;1,6496;1,6439;1,6459;114344
04/09/2014 16:00:00;1,6458;1,6464;1,6329;1,6329;136288
05/09/2014 16:00:00;1,6318;1,6339;1,6275;1,6324;117892
08/09/2014 16:00:00;1,6183;1,6232;1,6098;1,6105;167790
09/09/2014 16:00:00;1,6093;1,6155;1,6059;1,6107;145767
10/09/2014 16:00:00;1,6105;1,623;1,6051;1,6209;208202
11/09/2014 16:00:00;1,619;1,6258;1,6174;1,6247;45007
12/09/2014 16:00:00;1,626;1,6263;1,6192;1,6249;103048
15/09/2014 16:00:00;1,6256;1,6261;1,6208;1,622;60339
16/09/2014 16:00:00;1,6216;1,6299;1,615;1,6265;126822
17/09/2014 16:00:00;1,626;1,6346;1,6236;1,626;126603
18/09/2014 16:00:00;1,6248;1,6397;1,6233;1,6387;133310
19/09/2014 16:00:00;1,6436;1,6515;1,6266;1,6266;259421
22/09/2014 16:00:00;1,6281;1,6356;1,6278;1,635;85971
23/09/2014 16:00:00;1,635;1,6404;1,6291;1,6375;111467
24/09/2014 16:00:00;1,6376;1,6402;1,6316;1,6329;87291
25/09/2014 16:00:00;1,6327;1,6331;1,6265;1,6303;133039
26/09/2014 16:00:00;1,6308;1,6323;1,6227;1,6232;87453
29/09/2014 16:00:00;1,6229;1,6264;1,6203;1,6229;80790
30/09/2014 16:00:00;1,623;1,6277;1,6155;1,6201;128037
01/10/2014 16:00:00;1,6204;1,6242;1,6151;1,6175;95402
02/10/2014 16:00:00;1,6172;1,624;1,6102;1,6134;122010
03/10/2014 16:00:00;1,6142;1,6149;1,5941;1,5954;119884
06/10/2014 16:00:00;1,5955;1,6089;1,5944;1,6072;88737
07/10/2014 16:00:00;1,6072;1,6119;1,6017;1,6086;98959
08/10/2014 16:00:00;1,6087;1,6173;1,6023;1,616;120575
09/10/2014 16:00:00;1,6151;1,6218;1,6092;1,6109;116345
10/10/2014 16:00:00;1,611;1,6126;1,6;1,6067;87554
13/10/2014 16:00:00;1,6061;1,6118;1,6041;1,6077;67605
14/10/2014 16:00:00;1,6067;1,6072;1,5888;1,5896;121054
15/10/2014 16:00:00;1,5898;1,6062;1,5866;1,6012;231119
16/10/2014 16:00:00;1,5997;1,6089;1,5933;1,6083;145981
17/10/2014 16:00:00;1,6069;1,6119;1,6021;1,6081;94199
20/10/2014 16:00:00;1,6086;1,6172;1,6071;1,6155;62772
21/10/2014 16:00:00;1,6153;1,6178;1,6101;1,6108;65546
22/10/2014 16:00:00;1,6111;1,6124;1,6005;1,6042;83754
23/10/2014 16:00:00;1,6037;1,6054;1,5988;1,6023;76361
24/10/2014 16:00:00;1,6022;1,6092;1,6004;1,6087;69186
27/10/2014 17:00:00;1,6078;1,6141;1,6077;1,6113;51366
28/10/2014 17:00:00;1,6106;1,6177;1,6082;1,6124;71059
29/10/2014 17:00:00;1,6128;1,6155;1,5996;1,6008;87803
30/10/2014 17:00:00;1,6009;1,6032;1,5944;1,5997;83910
31/10/2014 17:00:00;1,5989;1,6006;1,5936;1,5993;100173
03/11/2014 16:00:00;1,5969;1,6027;1,592;1,5966;83816
04/11/2014 16:00:00;1,5971;1,6011;1,596;1,5997;68622
05/11/2014 16:00:00;1,5997;1,6017;1,5862;1,5969;126771
06/11/2014 16:00:00;1,5957;1,5997;1,5819;1,5828;103992
07/11/2014 16:00:00;1,5832;1,5883;1,5786;1,5877;104916
10/11/2014 16:00:00;1,5877;1,5913;1,5836;1,584;63902
11/11/2014 16:00:00;1,5841;1,5942;1,5831;1,5914;72464
12/11/2014 16:00:00;1,5911;1,5937;1,5771;1,5775;141435
13/11/2014 16:00:00;1,576;1,5778;1,569;1,5708;77808
14/11/2014 16:00:00;1,57;1,5705;1,5589;1,5662;112511
17/11/2014 16:00:00;1,5662;1,5732;1,5616;1,5637;77042
18/11/2014 16:00:00;1,5632;1,5676;1,5626;1,5631;78294
19/11/2014 16:00:00;1,5622;1,5718;1,5587;1,5677;109128
20/11/2014 16:00:00;1,5678;1,5736;1,5629;1,5691;93337
21/11/2014 16:00:00;1,5689;1,5712;1,5624;1,5649;81652
24/11/2014 16:00:00;1,5644;1,5712;1,5626;1,5705;54667
25/11/2014 16:00:00;1,57;1,5734;1,5647;1,5706;71939
26/11/2014 16:00:00;1,5705;1,5804;1,5677;1,5791;91287
27/11/2014 16:00:00;1,5792;1,5824;1,5714;1,5721;44885
28/11/2014 16:00:00;1,5723;1,5727;1,5614;1,5618;65004
01/12/2014 16:00:00;1,5636;1,5762;1,5583;1,5727;99878
02/12/2014 16:00:00;1,5728;1,5742;1,563;1,5638;74652
03/12/2014 16:00:00;1,5637;1,5719;1,5616;1,5684;86693
04/12/2014 16:00:00;1,5681;1,5725;1,5641;1,567;89203
05/12/2014 16:00:00;1,5671;1,5694;1,5566;1,5579;86765
08/12/2014 16:00:00;1,5563;1,5678;1,5541;1,565;63481
09/12/2014 16:00:00;1,5654;1,5717;1,5626;1,5667;90424
10/12/2014 16:00:00;1,5669;1,5719;1,5647;1,5715;63428
11/12/2014 16:00:00;1,5703;1,5746;1,5641;1,572;26975
12/12/2014 16:00:00;1,5717;1,5735;1,5684;1,5695;58302
15/12/2014 16:00:00;1,5715;1,5738;1,5589;1,5624;90120
16/12/2014 16:00:00;1,5632;1,5776;1,56;1,5738;117682
17/12/2014 16:00:00;1,5734;1,574;1,5527;1,5563;122362
18/12/2014 16:00:00;1,556;1,5668;1,554;1,5661;85235
19/12/2014 16:00:00;1,5658;1,5673;1,5595;1,5613;67799
22/12/2014 16:00:00;1,5613;1,5656;1,5563;1,5581;41407
23/12/2014 16:00:00;1,5576;1,5599;1,5476;1,551;62253
24/12/2014 16:00:00;1,5512;1,5548;1,5495;1,5548;26138
26/12/2014 16:00:00;1,5551;1,556;1,5528;1,5549;10861
29/12/2014 16:00:00;1,5549;1,5577;1,5498;1,5509;44969
30/12/2014 16:00:00;1,5503;1,5565;1,5491;1,5555;45000
31/12/2014 16:00:00;1,5552;1,5612;1,554;1,5564;41490
02/01/2015 16:00:00;1,5577;1,5577;1,5315;1,5315;109304
05/01/2015 16:00:00;1,5275;1,5311;1,5195;1,5238;106006
06/01/2015 16:00:00;1,5242;1,5265;1,5133;1,5141;100494
07/01/2015 16:00:00;1,5135;1,5148;1,5046;1,5104;95991
08/01/2015 16:00:00;1,5097;1,511;1,5027;1,5082;79446
09/01/2015 16:00:00;1,5072;1,5181;1,507;1,5181;120927
12/01/2015 16:00:00;1,5181;1,5188;1,5092;1,5161;79286
13/01/2015 16:00:00;1,5159;1,5185;1,507;1,5153;112671
14/01/2015 16:00:00;1,5154;1,5263;1,5138;1,5225;106401
15/01/2015 16:00:00;1,5226;1,5261;1,5143;1,5172;151904
16/01/2015 16:00:00;1,5182;1,5228;1,5068;1,513;108080
19/01/2015 16:00:00;1,5128;1,5173;1,5112;1,5117;33491
20/01/2015 16:00:00;1,5099;1,5194;1,5051;1,5138;67510
21/01/2015 16:00:00;1,5143;1,5173;1,507;1,5134;101891
22/01/2015 16:00:00;1,5142;1,5208;1,4966;1,5003;101725
23/01/2015 16:00:00;1,4999;1,5031;1,4946;1,5004;103190
26/01/2015 16:00:00;1,5004;1,5099;1,4983;1,508;73928
27/01/2015 16:00:00;1,5081;1,5219;1,5055;1,5193;96931
28/01/2015 16:00:00;1,5184;1,5216;1,5127;1,5133;79809
29/01/2015 16:00:00;1,5139;1,5158;1,5013;1,5059;88634
30/01/2015 16:00:00;1,5066;1,5095;1,4985;1,5067;93254
02/02/2015 16:00:00;1,5081;1,5086;1,5;1,5039;92299
03/02/2015 16:00:00;1,5022;1,5194;1,4983;1,5163;117030
04/02/2015 16:00:00;1,5147;1,5247;1,5136;1,5173;101309
05/02/2015 16:00:00;1,5177;1,534;1,5163;1,5326;87034
06/02/2015 16:00:00;1,533;1,5349;1,5207;1,5226;88928
09/02/2015 16:00:00;1,5228;1,5265;1,5195;1,5209;52933
10/02/2015 16:00:00;1,5209;1,5273;1,5193;1,5249;74897
11/02/2015 16:00:00;1,5253;1,5297;1,5215;1,5237;78627
12/02/2015 16:00:00;1,5235;1,5412;1,5206;1,5381;129307
13/02/2015 16:00:00;1,5378;1,5419;1,5368;1,5407;58011
16/02/2015 16:00:00;1,5407;1,5437;1,5345;1,535;37542
17/02/2015 16:00:00;1,5355;1,54;1,5313;1,5349;71328
18/02/2015 16:00:00;1,5345;1,5479;1,5339;1,5435;98208
19/02/2015 16:00:00;1,5436;1,5463;1,5402;1,5412;66547
20/02/2015 16:00:00;1,5411;1,5432;1,5341;1,5388;105600
23/02/2015 16:00:00;1,5389;1,5473;1,533;1,5456;68697
24/02/2015 16:00:00;1,5452;1,5473;1,54;1,545;79077
25/02/2015 16:00:00;1,5447;1,5537;1,5446;1,5526;66898
26/02/2015 16:00:00;1,5525;1,5552;1,5393;1,5402;100038
27/02/2015 16:00:00;1,5407;1,5458;1,5382;1,5424;84726
02/03/2015 16:00:00;1,5424;1,5429;1,5349;1,536;74921
03/03/2015 16:00:00;1,5358;1,5396;1,5343;1,5361;59875
04/03/2015 16:00:00;1,5359;1,5372;1,525;1,5262;98327
05/03/2015 16:00:00;1,5263;1,5269;1,5215;1,5239;79034
06/03/2015 16:00:00;1,525;1,5251;1,5026;1,5026;120111
09/03/2015 17:00:00;1,5042;1,5136;1,5033;1,5129;78003
10/03/2015 17:00:00;1,5129;1,5131;1,5028;1,5069;95995
11/03/2015 17:00:00;1,5053;1,5096;1,4892;1,4928;142263
12/03/2015 17:00:00;1,4918;1,5017;1,4839;1,4872;57185
13/03/2015 17:00:00;1,4876;1,4887;1,4689;1,4726;137990
16/03/2015 17:00:00;1,473;1,4844;1,4728;1,482;88379
17/03/2015 17:00:00;1,4815;1,4836;1,4715;1,4738;87982
18/03/2015 17:00:00;1,4738;1,5145;1,4625;1,4967;177197
19/03/2015 17:00:00;1,4948;1,5001;1,468;1,4744;146680
20/03/2015 17:00:00;1,4746;1,4982;1,4714;1,4963;125690
23/03/2015 17:00:00;1,4963;1,4966;1,4831;1,4943;121065
24/03/2015 17:00:00;1,4946;1,4977;1,4834;1,4843;106977
25/03/2015 17:00:00;1,4839;1,4946;1,4823;1,4873;88476
26/03/2015 17:00:00;1,4876;1,4988;1,4798;1,4843;101665
27/03/2015 17:00:00;1,4842;1,4914;1,4789;1,488;94858
30/03/2015 16:00:00;1,488;1,4893;1,4745;1,4804;81061
31/03/2015 16:00:00;1,4792;1,4864;1,4748;1,4809;83819
01/04/2015 16:00:00;1,4817;1,4864;1,4731;1,4818;93916
02/04/2015 16:00:00;1,4824;1,4862;1,4768;1,4823;81523
03/04/2015 16:00:00;1,4823;1,4939;1,4803;1,4919;18945
06/04/2015 16:00:00;1,4919;1,4975;1,4864;1,4873;41701
07/04/2015 16:00:00;1,4883;1,4912;1,4796;1,4804;78233
08/04/2015 16:00:00;1,4807;1,4965;1,4802;1,486;97748
09/04/2015 16:00:00;1,4862;1,4879;1,4677;1,4707;90936
10/04/2015 16:00:00;1,4702;1,4718;1,4581;1,4624;88330
13/04/2015 16:00:00;1,4624;1,4675;1,456;1,4667;79533
14/04/2015 16:00:00;1,4663;1,4795;1,4598;1,4776;109558
15/04/2015 16:00:00;1,4772;1,4849;1,4694;1,4837;94552
16/04/2015 16:00:00;1,4828;1,4964;1,4807;1,4928;94082
17/04/2015 16:00:00;1,4929;1,5048;1,4911;1,496;97104
20/04/2015 16:00:00;1,4962;1,4978;1,4882;1,4903;54829
21/04/2015 16:00:00;1,4898;1,4967;1,4851;1,4923;57146
22/04/2015 16:00:00;1,492;1,5074;1,4908;1,5032;88240
23/04/2015 16:00:00;1,5033;1,5065;1,4955;1,5052;76084
24/04/2015 16:00:00;1,5054;1,5183;1,5023;1,5181;84079
27/04/2015 16:00:00;1,5175;1,5257;1,5103;1,5233;76873
28/04/2015 16:00:00;1,5223;1,5339;1,5168;1,5334;113087
29/04/2015 16:00:00;1,5336;1,5494;1,5323;1,5432;143210
30/04/2015 16:00:00;1,5425;1,5488;1,5299;1,5349;147620
01/05/2015 16:00:00;1,5347;1,5393;1,511;1,5139;127168
04/05/2015 16:00:00;1,5139;1,517;1,5086;1,5116;79141
05/05/2015 16:00:00;1,512;1,5214;1,508;1,5179;100990
06/05/2015 16:00:00;1,5176;1,5289;1,5146;1,5241;115827
07/05/2015 16:00:00;1,524;1,5271;1,516;1,5241;92361
08/05/2015 16:00:00;1,5412;1,5519;1,535;1,5451;187143
11/05/2015 16:00:00;1,5451;1,561;1,5389;1,5582;118473
12/05/2015 16:00:00;1,5584;1,5708;1,5553;1,5667;122787
13/05/2015 16:00:00;1,5669;1,5766;1,563;1,5741;160518
14/05/2015 16:00:00;1,5739;1,5821;1,5725;1,5772;108388
15/05/2015 16:00:00;1,5773;1,5806;1,5699;1,572;103101
18/05/2015 16:00:00;1,5723;1,5743;1,5635;1,5651;80768
19/05/2015 16:00:00;1,5653;1,5667;1,5444;1,5509;138474
20/05/2015 16:00:00;1,5508;1,5585;1,547;1,5533;106185
21/05/2015 16:00:00;1,5529;1,5697;1,5521;1,5657;105938
22/05/2015 16:00:00;1,5662;1,5688;1,5457;1,5485;104255
25/05/2015 16:00:00;1,5465;1,5505;1,5454;1,5465;14888
26/05/2015 16:00:00;1,547;1,5474;1,5352;1,5382;87560
27/05/2015 16:00:00;1,538;1,5435;1,5299;1,5351;96547
28/05/2015 16:00:00;1,5352;1,5384;1,5258;1,5311;80968
29/05/2015 16:00:00;1,5313;1,5341;1,5235;1,5291;83125
01/06/2015 16:00:00;1,5285;1,5304;1,5168;1,5195;87934
02/06/2015 16:00:00;1,5194;1,5367;1,5179;1,5338;107402
03/06/2015 16:00:00;1,534;1,5374;1,5249;1,5336;88180
04/06/2015 16:00:00;1,5332;1,5441;1,5304;1,5366;86828
05/06/2015 16:00:00;1,5356;1,5377;1,519;1,526;96450
08/06/2015 16:00:00;1,526;1,5364;1,522;1,5351;77452
09/06/2015 16:00:00;1,5343;1,5389;1,5257;1,5381;86997
10/06/2015 16:00:00;1,5382;1,5554;1,5368;1,5526;111063
11/06/2015 16:00:00;1,5496;1,5523;1,5408;1,5509;22199
12/06/2015 16:00:00;1,5505;1,5588;1,5457;1,557;101697
15/06/2015 16:00:00;1,5548;1,5605;1,5478;1,5589;61462
16/06/2015 16:00:00;1,5588;1,5644;1,5531;1,564;74931
17/06/2015 16:00:00;1,5641;1,5838;1,5617;1,5824;117189
18/06/2015 16:00:00;1,5827;1,5924;1,5796;1,5874;108747
19/06/2015 16:00:00;1,5873;1,5887;1,5826;1,5863;58770
22/06/2015 16:00:00;1,586;1,5902;1,5796;1,5817;77055
23/06/2015 16:00:00;1,5817;1,5822;1,57;1,572;96972
24/06/2015 16:00:00;1,572;1,5794;1,5659;1,5699;78637
25/06/2015 16:00:00;1,5697;1,5762;1,5668;1,5738;75197
26/06/2015 16:00:00;1,5738;1,5758;1,57;1,5737;63612
29/06/2015 16:00:00;1,5669;1,5781;1,565;1,5729;109894
30/06/2015 16:00:00;1,5725;1,5769;1,5685;1,5702;100605
01/07/2015 16:00:00;1,5692;1,573;1,558;1,5611;90959
02/07/2015 16:00:00;1,5609;1,5632;1,5555;1,5592;64014
03/07/2015 16:00:00;1,5598;1,5638;1,5555;1,5568;28514
06/07/2015 16:00:00;1,5533;1,5622;1,5524;1,5596;71533
07/07/2015 16:00:00;1,5598;1,5601;1,5405;1,5456;111391
